lead_id,date,state
SOCIAL_000270,2023-02-12,IA
SOCIAL_000271,2023-02-12,FL
SOCIAL_000272,2023-02-12,FL
SOCIAL_000273,2023-02-12,IN
SOCIAL_000274,2023-02-12,ME
SOCIAL_000275,2023-02-12,WI
SOCIAL_000276,2023-02-13,NY
SOCIAL_000277,2023-02-13,OK
SOCIAL_000278,2023-02-13,AL
SOCIAL_000279,2023-02-13,CA
SOCIAL_000280,2023-02-13,OR
SOCIAL_000281,2023-02-13,CA
SOCIAL_000282,2023-02-13,TX
SOCIAL_000283,2023-02-13,TX
SOCIAL_000284,2023-02-13,PA
SOCIAL_000285,2023-02-13,AZ
SOCIAL_000286,2023-02-13,OH
SOCIAL_000287,2023-02-13,TX
SOCIAL_000288,2023-02-14,IN
SOCIAL_000289,2023-02-14,FL
SOCIAL_000290,2023-02-14,NY
SOCIAL_000291,2023-02-14,IA
SOCIAL_000292,2023-02-14,FL
SOCIAL_000293,2023-02-14,TN
SOCIAL_000294,2023-02-14,KY
SOCIAL_000295,2023-02-14,DE
SOCIAL_000296,2023-02-14,FL
SOCIAL_000297,2023-02-14,WA
SOCIAL_000298,2023-02-14,WI
SOCIAL_000299,2023-02-14,CA
SOCIAL_000300,2023-02-15,CA
SOCIAL_000301,2023-02-15,SC
SOCIAL_000302,2023-02-15,GA
SOCIAL_000303,2023-02-15,KS
SOCIAL_000304,2023-02-15,NY
SOCIAL_000305,2023-02-16,IL
SOCIAL_000306,2023-02-16,MD
SOCIAL_000307,2023-02-16,TX
SOCIAL_000308,2023-02-16,WI
SOCIAL_000309,2023-02-16,MS
SOCIAL_000310,2023-02-17,TX
SOCIAL_000311,2023-02-18,TN
SOCIAL_000312,2023-02-18,MA
SOCIAL_000313,2023-02-18,LA
SOCIAL_000314,2023-02-18,MO
SOCIAL_000315,2023-02-18,PA
SOCIAL_000316,2023-02-18,PA
SOCIAL_000317,2023-02-18,MI
SOCIAL_000318,2023-02-19,SC
SOCIAL_000319,2023-02-19,LA
SOCIAL_000320,2023-02-19,CA
SOCIAL_000321,2023-02-19,IA
SOCIAL_000322,2023-02-19,PA
SOCIAL_000323,2023-02-19,MA
SOCIAL_000324,2023-02-20,OR
SOCIAL_000325,2023-02-20,CA
SOCIAL_000326,2023-02-20,VA
SOCIAL_000327,2023-02-20,TX
SOCIAL_000328,2023-02-20,TX
SOCIAL_000329,2023-02-20,KY
SOCIAL_000330,2023-02-20,OH
SOCIAL_000331,2023-02-20,NY
SOCIAL_000332,2023-02-20,MI
SOCIAL_000333,2023-02-20,MA
SOCIAL_000334,2023-02-20,WI
SOCIAL_000335,2023-02-21,OH
SOCIAL_000336,2023-02-21,LA
SOCIAL_000337,2023-02-21,HI
SOCIAL_000338,2023-02-21,NJ
SOCIAL_000339,2023-02-21,TX
SOCIAL_000340,2023-02-21,NH
SOCIAL_000341,2023-02-22,PA
SOCIAL_000342,2023-02-22,CT
SOCIAL_000343,2023-02-22,IL
SOCIAL_000344,2023-02-22,OK
SOCIAL_000345,2023-02-22,NY
SOCIAL_000346,2023-02-22,NY
SOCIAL_000347,2023-02-22,MN
SOCIAL_000348,2023-02-22,MS
SOCIAL_000349,2023-02-22,WV
SOCIAL_000350,2023-02-23,MO
SOCIAL_000351,2023-02-23,MA
SOCIAL_000352,2023-02-23,WI
SOCIAL_000353,2023-02-24,ME
SOCIAL_000354,2023-02-24,TX
SOCIAL_000355,2023-02-24,OR
SOCIAL_000356,2023-02-24,NY
SOCIAL_000357,2023-02-24,AL
SOCIAL_000358,2023-02-24,SC
SOCIAL_000359,2023-02-24,IN
SOCIAL_000360,2023-02-24,CO
SOCIAL_000361,2023-02-24,PA
SOCIAL_000362,2023-02-25,MT
SOCIAL_000363,2023-02-25,PA
SOCIAL_000364,2023-02-25,ME
SOCIAL_000365,2023-02-25,WI
SOCIAL_000366,2023-02-25,NJ
SOCIAL_000367,2023-02-25,TX
SOCIAL_000368,2023-02-26,TX
SOCIAL_000369,2023-02-26,CO
SOCIAL_000370,2023-02-26,MD
SOCIAL_000371,2023-02-26,NY
SOCIAL_000372,2023-02-26,NY
SOCIAL_000373,2023-02-26,NJ
SOCIAL_000374,2023-02-26,FL
SOCIAL_000375,2023-02-26,NJ
SOCIAL_000376,2023-02-26,CA
SOCIAL_000377,2023-02-27,TN
SOCIAL_000378,2023-02-27,CA
SOCIAL_000379,2023-02-27,NY
SOCIAL_000380,2023-02-27,ID
SOCIAL_000381,2023-02-27,IL
SOCIAL_000382,2023-02-27,OH
SOCIAL_000383,2023-02-27,CA
SOCIAL_000384,2023-02-27,WA
SOCIAL_000385,2023-02-27,KY
SOCIAL_000386,2023-02-28,CO
SOCIAL_000387,2023-02-28,IN
SOCIAL_000388,2023-02-28,IN
SOCIAL_000389,2023-02-28,GA
SOCIAL_000390,2023-02-28,NC
SOCIAL_000391,2023-02-28,NC
SOCIAL_000392,2023-02-28,OH
SOCIAL_000393,2023-02-28,NJ
SOCIAL_000394,2023-02-28,TN
SOCIAL_000395,2023-02-28,OH
SOCIAL_000396,2023-02-28,IN
SOCIAL_000397,2023-03-01,MN
SOCIAL_000398,2023-03-01,WI
SOCIAL_000399,2023-03-01,FL
SOCIAL_000400,2023-03-01,TX
SOCIAL_000401,2023-03-01,AR
SOCIAL_000402,2023-03-01,TX
SOCIAL_000403,2023-03-01,CA
SOCIAL_000404,2023-03-01,MN
SOCIAL_000405,2023-03-01,LA
SOCIAL_000406,2023-03-02,TX
SOCIAL_000407,2023-03-02,GA
SOCIAL_000408,2023-03-02,NV
SOCIAL_000409,2023-03-02,AL
SOCIAL_000410,2023-03-02,VA
SOCIAL_000411,2023-03-02,SC
SOCIAL_000412,2023-03-02,IL
SOCIAL_000413,2023-03-02,PA
SOCIAL_000414,2023-03-02,NE
SOCIAL_000415,2023-03-02,CO
SOCIAL_000416,2023-03-02,NY
SOCIAL_000417,2023-03-02,TX
SOCIAL_000418,2023-03-02,CO
SOCIAL_000419,2023-03-03,ME
SOCIAL_000420,2023-03-03,NJ
SOCIAL_000421,2023-03-03,NH
SOCIAL_000422,2023-03-03,OH
SOCIAL_000423,2023-03-03,PA
SOCIAL_000424,2023-03-03,NJ
SOCIAL_000425,2023-03-04,CA
SOCIAL_000426,2023-03-04,CO
SOCIAL_000427,2023-03-04,GA
SOCIAL_000428,2023-03-04,WI
SOCIAL_000429,2023-03-04,TX
SOCIAL_000430,2023-03-04,FL
SOCIAL_000431,2023-03-04,NM
SOCIAL_000432,2023-03-05,IN
SOCIAL_000433,2023-03-05,FL
SOCIAL_000434,2023-03-05,AR
SOCIAL_000435,2023-03-05,GA
SOCIAL_000436,2023-03-05,SC
SOCIAL_000437,2023-03-05,CA
SOCIAL_000438,2023-03-05,MI
SOCIAL_000439,2023-03-05,FL
SOCIAL_000440,2023-03-05,CA
SOCIAL_000441,2023-03-06,MI
SOCIAL_000442,2023-03-06,MI
SOCIAL_000443,2023-03-06,ME
SOCIAL_000444,2023-03-06,TX
SOCIAL_000445,2023-03-06,FL
SOCIAL_000446,2023-03-06,CA
SOCIAL_000447,2023-03-06,CO
SOCIAL_000448,2023-03-06,SC
SOCIAL_000449,2023-03-06,MN
SOCIAL_000450,2023-03-07,PA
SOCIAL_000451,2023-03-07,FL
SOCIAL_000452,2023-03-07,MA
SOCIAL_000453,2023-03-07,IN
SOCIAL_000454,2023-03-07,IL
SOCIAL_000455,2023-03-07,MN
SOCIAL_000456,2023-03-07,NJ
SOCIAL_000457,2023-03-07,LA
SOCIAL_000458,2023-03-07,IL
SOCIAL_000459,2023-03-07,LA
SOCIAL_000460,2023-03-08,PA
SOCIAL_000461,2023-03-08,WA
SOCIAL_000462,2023-03-08,TX
SOCIAL_000463,2023-03-08,NY
SOCIAL_000464,2023-03-08,IN
SOCIAL_000465,2023-03-08,NY
SOCIAL_000466,2023-03-08,NC
SOCIAL_000467,2023-03-09,WA
SOCIAL_000468,2023-03-09,VA
SOCIAL_000469,2023-03-09,FL
SOCIAL_000470,2023-03-09,TX
SOCIAL_000471,2023-03-09,WA
SOCIAL_000472,2023-03-09,MS
SOCIAL_000473,2023-03-09,NY
SOCIAL_000474,2023-03-09,MI
SOCIAL_000475,2023-03-09,OH
SOCIAL_000476,2023-03-09,MI
SOCIAL_000477,2023-03-10,AR
SOCIAL_000478,2023-03-10,TX
SOCIAL_000479,2023-03-10,KS
SOCIAL_000480,2023-03-10,NY
SOCIAL_000481,2023-03-11,OH
SOCIAL_000482,2023-03-11,TX
SOCIAL_000483,2023-03-11,CA
SOCIAL_000484,2023-03-11,CA
SOCIAL_000485,2023-03-11,OH
SOCIAL_000486,2023-03-12,NC
SOCIAL_000487,2023-03-12,MT
SOCIAL_000488,2023-03-12,UT
SOCIAL_000489,2023-03-12,NV
SOCIAL_000490,2023-03-12,AZ
SOCIAL_000491,2023-03-12,CA
SOCIAL_000492,2023-03-12,FL
SOCIAL_000493,2023-03-13,CA
SOCIAL_000494,2023-03-13,CA
SOCIAL_000495,2023-03-13,CA
SOCIAL_000496,2023-03-13,OR
SOCIAL_000497,2023-03-13,NY
SOCIAL_000498,2023-03-13,CA
SOCIAL_000499,2023-03-13,OR
SOCIAL_000500,2023-03-13,WA
SOCIAL_000501,2023-03-13,CT
SOCIAL_000502,2023-03-13,OH
SOCIAL_000503,2023-03-13,TX
SOCIAL_000504,2023-03-13,GA
SOCIAL_000505,2023-03-13,WA
SOCIAL_000506,2023-03-13,AL
SOCIAL_000507,2023-03-13,KS
SOCIAL_000508,2023-03-13,CT
SOCIAL_000509,2023-03-13,SC
SOCIAL_000510,2023-03-14,IA
SOCIAL_000511,2023-03-14,MT
SOCIAL_000512,2023-03-14,MO
SOCIAL_000513,2023-03-14,GA
SOCIAL_000514,2023-03-14,AL
SOCIAL_000515,2023-03-14,GA
SOCIAL_000516,2023-03-15,AZ
SOCIAL_000517,2023-03-15,CA
SOCIAL_000518,2023-03-15,NY
SOCIAL_000519,2023-03-15,PA
SOCIAL_000520,2023-03-15,TX
SOCIAL_000521,2023-03-15,VA
SOCIAL_000522,2023-03-15,WA
SOCIAL_000523,2023-03-15,NJ
SOCIAL_000524,2023-03-15,CA
SOCIAL_000525,2023-03-15,AL
SOCIAL_000526,2023-03-15,OH
SOCIAL_000527,2023-03-15,NC
SOCIAL_000528,2023-03-15,CO
SOCIAL_000529,2023-03-16,CT
SOCIAL_000530,2023-03-16,FL
SOCIAL_000531,2023-03-16,CO
SOCIAL_000532,2023-03-16,TX
SOCIAL_000533,2023-03-16,AR
SOCIAL_000534,2023-03-16,AZ
SOCIAL_000535,2023-03-16,CA
SOCIAL_000536,2023-03-16,PA
SOCIAL_000537,2023-03-17,NY
SOCIAL_000538,2023-03-17,NV
SOCIAL_000539,2023-03-17,OK
SOCIAL_000540,2023-03-17,LA
SOCIAL_000541,2023-03-17,CA
SOCIAL_000542,2023-03-17,IL
SOCIAL_000543,2023-03-17,NY
SOCIAL_000544,2023-03-17,CA
SOCIAL_000545,2023-03-17,MS
SOCIAL_000546,2023-03-17,CA
SOCIAL_000547,2023-03-17,IN
SOCIAL_000548,2023-03-17,OK
SOCIAL_000549,2023-03-17,NC
SOCIAL_000550,2023-03-17,WA
SOCIAL_000551,2023-03-17,SC
SOCIAL_000552,2023-03-18,KY
SOCIAL_000553,2023-03-18,OH
SOCIAL_000554,2023-03-18,MI
SOCIAL_000555,2023-03-18,NY
SOCIAL_000556,2023-03-19,UT
SOCIAL_000557,2023-03-19,NJ
SOCIAL_000558,2023-03-19,MI
SOCIAL_000559,2023-03-19,WI
SOCIAL_000560,2023-03-19,GA
SOCIAL_000561,2023-03-19,CA
SOCIAL_000562,2023-03-19,CA
SOCIAL_000563,2023-03-19,CA
SOCIAL_000564,2023-03-19,NV
SOCIAL_000565,2023-03-19,CA
SOCIAL_000566,2023-03-20,FL
SOCIAL_000567,2023-03-20,AL
SOCIAL_000568,2023-03-20,AL
SOCIAL_000569,2023-03-20,IN
SOCIAL_000570,2023-03-20,FL
SOCIAL_000571,2023-03-20,UT
SOCIAL_000572,2023-03-20,PA
SOCIAL_000573,2023-03-20,WA
SOCIAL_000574,2023-03-20,KS
SOCIAL_000575,2023-03-20,AZ
SOCIAL_000576,2023-03-20,TX
SOCIAL_000577,2023-03-21,MI
SOCIAL_000578,2023-03-21,CA
SOCIAL_000579,2023-03-21,WI
SOCIAL_000580,2023-03-21,PA
SOCIAL_000581,2023-03-21,MI
SOCIAL_000582,2023-03-21,GA
SOCIAL_000583,2023-03-21,WI
SOCIAL_000584,2023-03-21,NM
SOCIAL_000585,2023-03-22,IA
SOCIAL_000586,2023-03-22,NC
SOCIAL_000587,2023-03-22,NY
SOCIAL_000588,2023-03-22,AL
SOCIAL_000589,2023-03-22,PA
SOCIAL_000590,2023-03-22,OH
SOCIAL_000591,2023-03-23,FL
SOCIAL_000592,2023-03-23,TN
SOCIAL_000593,2023-03-23,MA
SOCIAL_000594,2023-03-23,FL
SOCIAL_000595,2023-03-23,IN
SOCIAL_000596,2023-03-23,NH
SOCIAL_000597,2023-03-23,VT
SOCIAL_000598,2023-03-24,MO
SOCIAL_000599,2023-03-24,NJ
SOCIAL_000600,2023-03-24,NJ
SOCIAL_000601,2023-03-24,VA
SOCIAL_000602,2023-03-24,IL
SOCIAL_000603,2023-03-24,MN
SOCIAL_000604,2023-03-24,CA
SOCIAL_000605,2023-03-25,KS
SOCIAL_000606,2023-03-25,MN
SOCIAL_000607,2023-03-25,NY
SOCIAL_000608,2023-03-25,TX
SOCIAL_000609,2023-03-25,CO
SOCIAL_000610,2023-03-25,ID
SOCIAL_000611,2023-03-26,IL
SOCIAL_000612,2023-03-26,TX
SOCIAL_000613,2023-03-26,FL
SOCIAL_000614,2023-03-26,WI
SOCIAL_000615,2023-03-26,KS
SOCIAL_000616,2023-03-27,TX
SOCIAL_000617,2023-03-27,GA
SOCIAL_000618,2023-03-27,VA
SOCIAL_000619,2023-03-27,IL
SOCIAL_000620,2023-03-27,GA
SOCIAL_000621,2023-03-27,CA
SOCIAL_000622,2023-03-27,KS
SOCIAL_000623,2023-03-27,CT
SOCIAL_000624,2023-03-27,IN
SOCIAL_000625,2023-03-27,NE
SOCIAL_000626,2023-03-28,CO
SOCIAL_000627,2023-03-28,AL
SOCIAL_000628,2023-03-28,FL
SOCIAL_000629,2023-03-28,OH
SOCIAL_000630,2023-03-28,NC
SOCIAL_000631,2023-03-28,TX
SOCIAL_000632,2023-03-28,FL
SOCIAL_000633,2023-03-28,SC
SOCIAL_000634,2023-03-28,OH
SOCIAL_000635,2023-03-28,KS
SOCIAL_000636,2023-03-28,ME
SOCIAL_000637,2023-03-28,TX
SOCIAL_000638,2023-03-29,TX
SOCIAL_000639,2023-03-29,NY
SOCIAL_000640,2023-03-30,TX
SOCIAL_000641,2023-03-30,ND
SOCIAL_000642,2023-03-30,TN
SOCIAL_000643,2023-03-30,PA
SOCIAL_000644,2023-03-30,OK
SOCIAL_000645,2023-03-30,NV
SOCIAL_000646,2023-03-30,NC
SOCIAL_000647,2023-03-30,NH
SOCIAL_000648,2023-03-30,OR
SOCIAL_000649,2023-03-30,IL
SOCIAL_000650,2023-03-31,NJ
SOCIAL_000651,2023-03-31,CA
SOCIAL_000652,2023-03-31,KS
SOCIAL_000653,2023-03-31,NC
SOCIAL_000654,2023-03-31,VA
SOCIAL_000655,2023-03-31,SC
SOCIAL_000656,2023-03-31,VA
SOCIAL_000657,2023-03-31,NY
SOCIAL_000658,2023-03-31,CA
SOCIAL_000659,2023-03-31,FL
SOCIAL_000660,2023-04-01,FL
SOCIAL_000661,2023-04-01,CA
SOCIAL_000662,2023-04-01,CA
SOCIAL_000663,2023-04-01,OK
SOCIAL_000664,2023-04-01,WA
SOCIAL_000665,2023-04-01,FL
SOCIAL_000666,2023-04-01,VA
SOCIAL_000667,2023-04-01,CA
SOCIAL_000668,2023-04-01,NC
SOCIAL_000669,2023-04-01,MD
SOCIAL_000670,2023-04-02,NC
SOCIAL_000671,2023-04-02,CA
SOCIAL_000672,2023-04-02,TX
SOCIAL_000673,2023-04-02,NJ
SOCIAL_000674,2023-04-02,AR
SOCIAL_000675,2023-04-02,CA
SOCIAL_000676,2023-04-02,SC
SOCIAL_000677,2023-04-03,PA
SOCIAL_000678,2023-04-03,MO
SOCIAL_000679,2023-04-03,IA
SOCIAL_000680,2023-04-03,NC
SOCIAL_000681,2023-04-03,FL
SOCIAL_000682,2023-04-03,MS
SOCIAL_000683,2023-04-03,NY
SOCIAL_000684,2023-04-03,CA
SOCIAL_000685,2023-04-03,NC
SOCIAL_000686,2023-04-04,IL
SOCIAL_000687,2023-04-04,CA
SOCIAL_000688,2023-04-04,SC
SOCIAL_000689,2023-04-04,NY
SOCIAL_000690,2023-04-04,NY
SOCIAL_000691,2023-04-04,NJ
SOCIAL_000692,2023-04-04,WA
SOCIAL_000693,2023-04-04,CA
SOCIAL_000694,2023-04-04,DE
SOCIAL_000695,2023-04-04,NC
SOCIAL_000696,2023-04-04,OK
SOCIAL_000697,2023-04-04,AL
